Attrition,EmployeeNumber,Age,Gender,MaritalStatus,Department,JobRole,MonthlyIncome,OverTime,EducationField,BusinessTravel,DistanceFromHome,JobLevel,JobInvolvement,JobSatisfaction,PerformanceRating,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,TotalWorkingYears,NumCompaniesWorked,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0,1805,38,Male,Divorced,Human Resources,Human Resources,2592,No,Human Resources,Non-Travel,2,1,3,2,3,13,3,3,13,5,11,10,3,8
1,1807,34,Male,Married,Research & Development,Laboratory Technician,5346,No,Life Sciences,Travel_Frequently,9,2,3,1,3,17,1,3,11,4,7,1,0,7
1,1809,37,Male,Single,Research & Development,Manufacturing Director,4213,No,Medical,Travel_Rarely,10,2,3,1,3,15,0,4,10,1,10,3,0,8
0,1812,39,Male,Divorced,Sales,Sales Executive,4127,No,Life Sciences,Travel_Frequently,20,2,3,4,3,18,1,6,7,2,2,1,2,2
0,1813,43,Male,Single,Research & Development,Research Scientist,2438,No,Life Sciences,Non-Travel,9,1,3,3,3,13,0,2,7,4,3,2,1,2
0,1814,41,Male,Single,Research & Development,Healthcare Representative,6870,No,Life Sciences,Travel_Rarely,5,2,4,2,3,12,0,3,11,3,3,2,1,2
0,1815,41,Female,Divorced,Sales,Sales Executive,10447,Yes,Marketing,Travel_Rarely,4,3,3,3,3,13,1,3,23,0,22,14,13,5
0,1816,30,Female,Single,Research & Development,Manufacturing Director,9667,No,Medical,Travel_Rarely,10,3,3,3,3,14,0,3,9,9,7,7,0,2
1,1818,26,Female,Married,Human Resources,Human Resources,2148,Yes,Medical,Travel_Rarely,20,1,3,2,3,11,0,3,6,0,5,1,1,4
1,1821,46,Female,Married,Research & Development,Healthcare Representative,8926,No,Medical,Travel_Rarely,21,2,3,2,4,22,1,2,13,4,9,7,3,7
0,1822,40,Female,Divorced,Research & Development,Healthcare Representative,6513,No,Life Sciences,Travel_Rarely,1,2,3,4,3,17,1,3,12,4,5,3,0,3
0,1823,34,Male,Married,Sales,Sales Executive,6799,No,Technical Degree,Travel_Rarely,8,2,4,3,4,21,2,5,10,1,10,8,4,8
0,1824,58,Male,Divorced,Sales,Manager,16291,No,Medical,Non-Travel,2,4,3,2,4,22,1,0,37,4,16,9,14,14
0,1826,35,Male,Married,Research & Development,Laboratory Technician,2705,No,Medical,Travel_Rarely,23,1,1,3,3,16,1,2,6,0,5,4,0,3
0,1827,47,Female,Divorced,Research & Development,Manufacturing Director,10333,Yes,Life Sciences,Travel_Rarely,4,3,2,2,3,12,1,4,28,8,22,11,14,10
0,1829,40,Female,Divorced,Research & Development,Healthcare Representative,4448,No,Life Sciences,Travel_Rarely,12,2,3,1,3,12,1,3,15,2,7,4,7,7
0,1830,54,Female,Married,Research & Development,Research Scientist,6854,No,Medical,Travel_Rarely,7,2,3,4,3,15,1,2,14,4,7,1,1,7
0,1833,31,Female,Married,Sales,Sales Executive,9637,No,Marketing,Travel_Frequently,7,3,3,1,3,14,2,3,9,2,3,2,2,2
0,1834,28,Female,Married,Research & Development,Research Scientist,3591,No,Medical,Travel_Rarely,1,1,3,1,4,25,1,3,3,1,3,2,1,2
0,1835,38,Female,Married,Sales,Sales Representative,5405,Yes,Marketing,Travel_Rarely,2,2,1,4,4,20,2,4,20,2,4,2,0,3
0,1836,26,Male,Single,Sales,Sales Executive,4684,No,Medical,Travel_Rarely,10,2,3,4,3,13,0,4,5,1,5,3,1,2
0,1837,58,Male,Married,Research & Development,Research Director,15787,Yes,Life Sciences,Travel_Frequently,15,4,3,3,3,14,0,3,23,2,2,2,2,2
0,1839,18,Female,Single,Research & Development,Research Scientist,1514,No,Medical,Non-Travel,14,1,3,3,3,16,0,4,0,1,0,0,0,0
1,1842,31,Male,Married,Human Resources,Human Resources,2956,No,Human Resources,Travel_Rarely,18,1,4,1,3,17,0,4,2,0,1,0,0,0
1,1844,29,Male,Divorced,Human Resources,Human Resources,2335,Yes,Human Resources,Travel_Rarely,13,1,2,1,3,15,3,3,4,4,2,2,2,0
0,1845,45,Female,Married,Sales,Sales Executive,5154,No,Life Sciences,Non-Travel,2,2,3,3,4,22,2,3,10,4,8,7,5,7
0,1847,36,Female,Married,Research & Development,Research Scientist,6962,Yes,Other,Travel_Rarely,2,2,3,2,4,22,1,2,15,4,1,0,0,0
0,1849,43,Male,Married,Sales,Sales Executive,5675,No,Life Sciences,Travel_Frequently,2,2,3,4,4,20,1,5,7,1,7,7,7,7
0,1850,27,Female,Single,Research & Development,Laboratory Technician,2379,Yes,Life Sciences,Travel_Frequently,5,1,3,4,3,14,0,3,6,0,5,4,0,2
0,1852,29,Male,Married,Research & Development,Laboratory Technician,3812,No,Medical,Travel_Frequently,20,1,3,4,3,13,0,3,11,1,11,8,3,10
0,1853,32,Male,Single,Sales,Sales Executive,4648,No,Marketing,Travel_Frequently,10,2,3,4,3,13,0,2,4,8,0,0,0,0
0,1854,42,Male,Married,Research & Development,Research Scientist,2936,No,Technical Degree,Non-Travel,10,1,3,3,4,22,2,1,10,3,6,3,3,3
0,1856,47,Female,Single,Research & Development,Laboratory Technician,2105,No,Life Sciences,Travel_Rarely,9,1,3,3,3,12,0,2,7,4,2,2,2,0
0,1857,46,Male,Divorced,Research & Development,Manufacturing Director,8578,No,Life Sciences,Travel_Rarely,2,3,3,4,3,14,1,4,12,3,9,8,4,7
0,1858,28,Male,Divorced,Human Resources,Human Resources,2706,No,Life Sciences,Non-Travel,1,1,3,4,3,15,1,2,3,1,3,2,2,2
0,1859,29,Male,Divorced,Research & Development,Healthcare Representative,6384,No,Life Sciences,Travel_Rarely,29,2,1,3,3,17,2,3,11,8,7,0,1,6
0,1860,42,Male,Single,Research & Development,Laboratory Technician,3968,No,Life Sciences,Travel_Rarely,8,1,3,3,3,13,0,3,8,4,0,0,0,0
1,1862,32,Male,Single,Sales,Sales Executive,9907,Yes,Marketing,Travel_Rarely,2,2,2,2,3,12,0,3,7,7,2,2,2,2
0,1863,46,Female,Divorced,Sales,Sales Executive,13225,No,Technical Degree,Travel_Rarely,3,4,4,1,3,12,1,5,25,2,19,17,2,8
0,1864,27,Female,Married,Sales,Sales Representative,3540,No,Medical,Travel_Rarely,23,2,2,3,4,21,1,5,9,1,9,8,5,8
0,1865,29,Male,Married,Human Resources,Human Resources,2804,No,Medical,Travel_Rarely,6,1,2,2,3,11,0,3,1,1,1,0,0,0
0,1866,43,Female,Married,Research & Development,Manager,19392,No,Medical,Travel_Rarely,6,5,2,3,3,13,0,2,21,7,16,12,6,14
0,1867,48,Male,Married,Research & Development,Research Director,19665,No,Life Sciences,Travel_Rarely,10,5,2,2,3,12,0,3,29,4,22,10,12,9
1,1868,29,Male,Single,Research & Development,Research Scientist,2439,Yes,Life Sciences,Travel_Frequently,24,1,2,4,4,24,0,3,1,1,1,0,1,0
1,1869,46,Female,Married,Sales,Sales Executive,7314,No,Life Sciences,Travel_Rarely,10,3,3,2,4,21,3,2,14,5,8,7,0,7
0,1870,27,Female,Married,Research & Development,Research Scientist,4774,No,Life Sciences,Travel_Frequently,15,1,2,1,3,19,1,2,8,0,7,6,7,3
0,1871,39,Male,Divorced,Research & Development,Research Scientist,3902,No,Other,Travel_Rarely,19,2,3,4,3,14,3,2,7,8,2,2,2,2
0,1873,55,Male,Married,Research & Development,Research Scientist,2662,No,Technical Degree,Travel_Rarely,2,1,2,4,4,20,1,2,19,8,5,2,0,4
0,1875,28,Female,Married,Sales,Sales Representative,2856,No,Medical,Travel_Rarely,3,1,3,2,3,19,1,3,1,1,1,0,0,0
1,1876,30,Male,Single,Sales,Sales Representative,1081,No,Medical,Travel_Rarely,9,1,3,4,3,13,0,3,1,1,1,0,0,0
1,1878,22,Male,Single,Research & Development,Research Scientist,2472,Yes,Life Sciences,Travel_Rarely,7,1,3,2,4,23,0,2,1,1,1,0,0,0
0,1880,36,Female,Married,Sales,Sales Executive,5673,Yes,Technical Degree,Travel_Rarely,10,2,2,3,3,13,1,4,10,1,10,9,1,7
0,1881,31,Male,Divorced,Research & Development,Laboratory Technician,4197,No,Life Sciences,Travel_Rarely,20,2,3,3,3,11,1,2,10,1,10,8,0,2
0,1882,34,Male,Married,Sales,Sales Executive,9713,Yes,Life Sciences,Travel_Rarely,4,3,3,4,3,13,3,3,9,2,5,3,1,0
0,1883,29,Male,Single,Research & Development,Laboratory Technician,2062,No,Life Sciences,Travel_Rarely,7,1,3,1,3,14,0,2,11,3,3,2,1,2
0,1885,37,Male,Married,Research & Development,Research Scientist,4284,Yes,Medical,Travel_Rarely,7,2,3,1,4,22,1,2,16,5,5,3,0,4
0,1886,35,Female,Married,Research & Development,Manufacturing Director,4788,Yes,Other,Travel_Rarely,16,2,2,2,3,11,0,2,4,0,3,2,0,2
0,1888,45,Female,Married,Research & Development,Manufacturing Director,5906,No,Life Sciences,Travel_Rarely,25,2,2,4,3,13,2,2,10,0,9,8,3,8
0,1890,36,Male,Single,Human Resources,Human Resources,3886,No,Human Resources,Travel_Frequently,2,2,2,4,4,21,0,2,10,1,10,1,0,8
0,1892,40,Male,Divorced,Research & Development,Manager,16823,No,Life Sciences,Travel_Rarely,1,4,3,1,3,11,1,3,22,2,19,7,11,16
0,1893,26,Female,Married,Research & Development,Research Scientist,2933,Yes,Life Sciences,Travel_Rarely,1,1,2,3,3,13,1,3,1,1,1,0,1,0
0,1898,27,Female,Single,Sales,Sales Executive,6500,No,Medical,Travel_Rarely,2,2,4,3,3,14,0,5,9,0,8,7,0,7
0,1900,48,Female,Divorced,Research & Development,Manager,17174,No,Medical,Travel_Frequently,22,4,3,4,3,11,1,3,24,3,22,17,4,7
0,1903,44,Male,Married,Research & Development,Healthcare Representative,5033,No,Life Sciences,Travel_Rarely,1,2,4,1,3,15,1,5,10,2,2,0,2,2
1,1905,34,Male,Married,Research & Development,Research Scientist,2307,Yes,Technical Degree,Non-Travel,16,1,1,1,4,23,1,2,5,1,5,2,3,0
1,1907,56,Male,Single,Research & Development,Laboratory Technician,2587,No,Life Sciences,Travel_Rarely,24,1,3,4,3,16,0,3,5,1,4,2,1,0
0,1908,36,Male,Married,Sales,Sales Executive,5507,No,Marketing,Travel_Rarely,17,2,2,2,3,16,2,1,12,2,4,2,1,3
0,1909,41,Female,Married,Sales,Sales Executive,4393,No,Marketing,Travel_Rarely,8,2,3,2,4,21,1,3,14,5,5,4,1,4
0,1911,42,Male,Married,Research & Development,Research Director,13348,No,Medical,Travel_Rarely,6,3,3,1,3,13,1,3,18,9,13,7,5,7
0,1912,31,Female,Divorced,Sales,Sales Executive,6583,Yes,Medical,Travel_Rarely,10,2,3,4,3,11,1,2,8,2,5,2,1,4
0,1915,34,Female,Married,Sales,Sales Executive,8103,Yes,Medical,Travel_Rarely,3,2,2,4,3,12,0,3,9,3,4,2,0,1
0,1916,31,Female,Divorced,Research & Development,Laboratory Technician,3978,No,Medical,Travel_Rarely,4,1,4,3,3,12,1,0,4,8,2,2,2,2
0,1918,26,Male,Married,Research & Development,Laboratory Technician,2544,No,Other,Travel_Frequently,6,1,4,4,3,18,1,3,8,0,7,7,7,7
0,1922,45,Male,Single,Research & Development,Healthcare Representative,5399,No,Medical,Travel_Frequently,1,2,3,3,3,12,0,3,12,4,4,2,0,3
0,1924,33,Male,Single,Sales,Sales Executive,5487,No,Marketing,Travel_Rarely,10,2,3,3,3,14,0,2,10,1,10,4,0,9
0,1927,28,Male,Married,Sales,Sales Executive,6834,Yes,Life Sciences,Travel_Frequently,1,2,2,4,3,12,1,2,7,1,7,7,0,7
1,1928,29,Male,Single,Sales,Sales Representative,1091,No,Technical Degree,Travel_Frequently,24,1,4,1,3,17,0,3,1,1,1,0,0,0
0,1929,39,Female,Married,Sales,Sales Executive,5736,No,Life Sciences,Non-Travel,21,2,1,3,3,19,1,1,10,6,3,2,1,2
0,1931,27,Male,Married,Research & Development,Research Scientist,2226,No,Technical Degree,Travel_Rarely,2,1,3,2,3,11,1,3,6,1,5,3,1,2
0,1932,34,Male,Married,Research & Development,Research Scientist,5747,Yes,Other,Travel_Frequently,22,2,2,4,3,15,0,3,16,1,15,10,6,11
1,1933,28,Female,Single,Sales,Sales Executive,9854,Yes,Marketing,Travel_Rarely,13,2,3,3,3,11,0,0,6,3,2,0,2,2
0,1934,47,Male,Married,Research & Development,Research Scientist,5467,No,Technical Degree,Non-Travel,14,2,3,2,3,18,1,4,16,8,8,7,1,7
0,1935,56,Female,Married,Sales,Sales Executive,5380,No,Marketing,Travel_Rarely,11,2,2,1,3,16,1,3,6,4,0,0,0,0
0,1936,39,Male,Married,Research & Development,Manufacturing Director,5151,No,Medical,Travel_Rarely,9,2,3,1,4,25,1,3,10,1,10,0,7,9
0,1937,38,Female,Divorced,Research & Development,Research Scientist,2133,Yes,Medical,Travel_Frequently,8,2,2,2,3,16,1,3,20,1,20,11,0,7
0,1938,58,Female,Married,Sales,Manager,17875,Yes,Life Sciences,Travel_Rarely,21,4,3,4,3,13,1,2,29,4,1,0,0,0
1,1939,32,Female,Single,Research & Development,Research Scientist,2432,Yes,Life Sciences,Travel_Frequently,5,1,4,3,3,14,0,2,8,3,4,1,0,3
0,1940,38,Male,Divorced,Research & Development,Research Scientist,4771,No,Life Sciences,Travel_Rarely,9,1,3,4,3,19,2,0,10,2,5,2,0,3
0,1941,49,Male,Married,Research & Development,Research Director,19161,No,Life Sciences,Travel_Frequently,2,5,3,4,3,15,0,3,28,3,5,4,4,3
0,1943,42,Male,Divorced,Sales,Sales Executive,5087,Yes,Marketing,Travel_Rarely,12,2,3,4,3,12,2,4,14,3,0,0,0,0
1,1944,27,Female,Married,Human Resources,Human Resources,2863,No,Human Resources,Travel_Frequently,22,1,2,2,3,12,0,2,1,1,1,0,0,0
0,1945,35,Male,Married,Sales,Sales Executive,5561,No,Medical,Travel_Rarely,18,2,3,1,3,16,1,2,6,0,5,3,0,4
0,1947,28,Male,Single,Research & Development,Research Scientist,2144,No,Medical,Non-Travel,16,1,3,3,3,14,0,3,5,1,5,3,1,4
0,1948,31,Male,Divorced,Research & Development,Research Scientist,3065,Yes,Medical,Non-Travel,3,1,3,1,3,13,1,3,4,1,4,2,2,3
0,1949,36,Male,Married,Research & Development,Laboratory Technician,2810,No,Life Sciences,Non-Travel,9,1,4,2,4,22,0,3,5,1,5,4,0,2
0,1950,34,Male,Single,Sales,Sales Executive,9888,No,Marketing,Travel_Rarely,1,3,3,4,4,21,0,3,14,1,14,8,2,1
0,1951,34,Male,Divorced,Sales,Sales Executive,8628,No,Medical,Travel_Rarely,13,3,3,3,3,18,1,2,9,1,8,7,1,1
0,1952,26,Male,Single,Research & Development,Laboratory Technician,2867,No,Medical,Travel_Rarely,1,1,3,1,3,13,0,6,8,0,7,7,7,6
0,1954,29,Male,Married,Research & Development,Healthcare Representative,5373,No,Life Sciences,Travel_Rarely,1,2,3,1,3,12,1,5,6,0,5,3,0,2
0,1955,32,Female,Divorced,Research & Development,Healthcare Representative,6667,No,Medical,Non-Travel,15,2,3,4,3,18,1,6,9,5,5,1,1,2
0,1956,31,Male,Married,Research & Development,Research Scientist,5003,No,Life Sciences,Travel_Frequently,1,2,1,1,4,21,0,6,10,1,10,8,8,7
1,1960,28,Male,Divorced,Research & Development,Laboratory Technician,2367,No,Technical Degree,Travel_Rarely,17,1,2,4,3,12,1,2,6,5,4,1,0,3
0,1961,38,Male,Single,Sales,Sales Representative,2858,No,Life Sciences,Travel_Rarely,1,1,2,1,3,14,0,3,20,4,1,0,0,0
0,1962,35,Female,Married,Sales,Sales Executive,5204,Yes,Life Sciences,Travel_Rarely,7,2,3,4,3,11,0,2,10,1,10,8,0,9
0,1965,27,Male,Single,Sales,Sales Executive,4105,No,Marketing,Travel_Rarely,9,2,3,4,3,14,0,5,7,1,7,7,0,7
0,1966,32,Male,Single,Research & Development,Manufacturing Director,9679,No,Life Sciences,Travel_Rarely,5,2,2,4,4,24,0,1,8,8,1,0,0,0
1,1967,31,Male,Married,Sales,Sales Executive,5617,Yes,Marketing,Travel_Frequently,26,2,3,4,3,11,0,4,10,1,10,7,0,8
1,1968,53,Male,Single,Sales,Sales Executive,10448,Yes,Life Sciences,Travel_Rarely,24,3,3,1,3,13,0,2,15,6,2,2,2,2
0,1969,54,Female,Married,Research & Development,Research Scientist,2897,No,Life Sciences,Travel_Rarely,9,2,3,3,3,11,2,6,9,3,4,3,2,3
0,1970,33,Male,Divorced,Research & Development,Healthcare Representative,5968,No,Life Sciences,Travel_Frequently,7,2,3,3,4,20,3,2,9,1,9,7,2,8
0,1971,43,Male,Married,Research & Development,Healthcare Representative,7510,No,Life Sciences,Travel_Rarely,11,3,3,3,3,17,1,1,10,1,10,9,0,9
0,1972,38,Male,Married,Human Resources,Human Resources,2991,Yes,Other,Travel_Frequently,1,1,3,2,3,11,1,2,7,0,6,2,1,2
0,1973,55,Male,Married,Human Resources,Manager,19636,Yes,Human Resources,Travel_Rarely,26,5,4,2,3,18,1,0,35,4,10,9,1,4
0,1974,31,Female,Divorced,Research & Development,Laboratory Technician,1129,Yes,Medical,Travel_Rarely,2,1,1,4,3,11,3,4,1,1,1,0,0,0
0,1975,39,Male,Single,Sales,Sales Executive,13341,No,Marketing,Travel_Rarely,15,4,3,1,3,12,0,3,21,0,20,8,11,10
0,1976,42,Male,Single,Research & Development,Research Scientist,4332,No,Life Sciences,Non-Travel,23,2,2,3,3,12,0,2,20,1,20,9,3,7
0,1979,31,Female,Married,Research & Development,Research Director,11031,No,Medical,Non-Travel,10,3,3,3,4,20,1,2,13,4,11,7,4,8
0,1980,54,Female,Single,Research & Development,Manufacturing Director,4440,Yes,Medical,Travel_Rarely,10,2,3,1,3,19,0,3,9,6,5,2,1,4
0,1981,24,Male,Single,Research & Development,Healthcare Representative,4617,No,Life Sciences,Travel_Rarely,1,2,2,3,3,12,0,2,4,1,4,3,1,2
0,1982,23,Male,Single,Research & Development,Laboratory Technician,2647,No,Other,Travel_Rarely,12,1,3,4,3,13,0,6,5,1,5,2,1,4
0,1985,40,Female,Married,Research & Development,Laboratory Technician,6323,No,Technical Degree,Travel_Frequently,11,2,3,3,3,11,1,2,10,1,10,9,9,4
0,1986,40,Female,Married,Sales,Sales Executive,5677,No,Marketing,Travel_Rarely,2,2,3,2,3,14,1,4,15,3,11,8,5,10
0,1987,25,Female,Married,Human Resources,Human Resources,2187,No,Human Resources,Travel_Rarely,2,1,3,2,3,14,0,3,6,4,2,0,1,2
0,1989,30,Male,Married,Research & Development,Laboratory Technician,3748,No,Medical,Travel_Rarely,1,1,3,2,3,13,0,6,12,1,12,8,1,7
0,1992,25,Male,Divorced,Research & Development,Laboratory Technician,3977,Yes,Other,Travel_Rarely,2,1,3,3,3,19,1,2,7,6,2,2,0,2
0,1993,47,Male,Single,Research & Development,Healthcare Representative,8633,No,Medical,Travel_Rarely,25,3,3,3,4,23,0,3,25,2,17,14,12,11
0,1994,33,Male,Divorced,Research & Development,Laboratory Technician,2008,No,Medical,Non-Travel,1,1,2,3,3,12,3,2,1,1,1,1,0,0
0,1995,38,Male,Married,Sales,Sales Executive,4440,No,Life Sciences,Travel_Rarely,1,2,3,2,3,15,2,3,16,0,15,13,5,8
0,1996,31,Male,Married,Sales,Sales Representative,3067,No,Life Sciences,Travel_Rarely,2,1,3,3,3,19,1,1,3,0,2,2,1,2
0,1997,38,Male,Married,Research & Development,Manufacturing Director,5321,No,Life Sciences,Travel_Frequently,6,2,2,3,3,11,1,1,10,2,8,3,7,7
0,1998,42,Male,Divorced,Research & Development,Research Scientist,5410,Yes,Life Sciences,Travel_Rarely,18,2,3,1,3,17,1,3,9,6,4,3,1,2
0,1999,41,Male,Married,Research & Development,Research Scientist,2782,No,Life Sciences,Travel_Rarely,1,1,3,4,4,22,1,3,12,3,5,3,1,0
0,2000,47,Female,Married,Research & Development,Research Director,11957,No,Medical,Non-Travel,1,3,3,2,3,18,2,3,14,0,13,8,5,12
0,2003,35,Male,Married,Research & Development,Laboratory Technician,2660,Yes,Medical,Travel_Rarely,11,1,3,3,3,11,1,3,5,7,2,2,2,2
0,2007,22,Male,Single,Research & Development,Research Scientist,3375,No,Life Sciences,Travel_Rarely,1,1,3,3,3,12,0,2,4,0,3,2,1,2
0,2008,35,Male,Single,Research & Development,Research Scientist,5098,No,Medical,Travel_Rarely,9,2,3,3,3,19,0,5,10,1,10,7,0,8
0,2009,33,Female,Married,Research & Development,Healthcare Representative,4878,Yes,Medical,Travel_Rarely,15,2,3,4,3,13,1,6,10,0,9,7,8,1
0,2010,32,Female,Single,Research & Development,Laboratory Technician,2837,No,Life Sciences,Travel_Rarely,29,1,2,2,3,13,0,3,6,1,6,2,4,1
0,2012,40,Male,Married,Research & Development,Laboratory Technician,2406,No,Life Sciences,Travel_Rarely,1,1,3,4,3,19,2,3,8,8,1,0,0,0
0,2013,32,Male,Married,Sales,Sales Representative,2269,No,Medical,Travel_Rarely,1,1,2,2,3,14,1,2,3,0,2,2,2,2
0,2014,39,Male,Single,Research & Development,Research Scientist,4108,No,Life Sciences,Travel_Rarely,24,2,3,4,3,13,0,2,18,7,7,7,1,7
0,2015,38,Female,Married,Research & Development,Research Director,13206,No,Medical,Travel_Rarely,10,3,1,3,3,12,1,3,20,3,18,16,1,11
0,2016,32,Female,Married,Sales,Sales Executive,10422,No,Marketing,Travel_Rarely,1,3,3,4,3,19,2,3,14,1,14,10,5,7
0,2017,37,Female,Married,Research & Development,Research Director,13744,Yes,Life Sciences,Travel_Rarely,10,3,4,4,4,25,1,2,16,1,16,11,6,8
0,2018,25,Female,Divorced,Sales,Sales Executive,4907,Yes,Other,Travel_Rarely,8,2,3,3,4,22,1,3,6,0,5,3,0,4
0,2019,52,Male,Divorced,Sales,Sales Representative,3482,No,Life Sciences,Non-Travel,29,1,3,4,3,15,2,3,16,2,9,8,0,0
0,2020,44,Male,Single,Research & Development,Research Scientist,2436,Yes,Medical,Travel_Rarely,1,1,3,4,3,12,0,2,6,6,4,3,1,2
0,2021,21,Male,Single,Sales,Sales Representative,2380,Yes,Medical,Travel_Rarely,5,1,3,1,3,11,0,6,2,1,2,2,1,2
0,2022,39,Male,Single,Research & Development,Manager,19431,No,Life Sciences,Non-Travel,9,5,3,4,3,13,0,3,21,2,6,0,1,3
1,2023,23,Male,Married,Sales,Sales Representative,1790,No,Marketing,Travel_Frequently,9,1,3,1,3,19,1,3,1,1,1,0,1,0
0,2024,36,Female,Married,Sales,Sales Executive,7644,No,Medical,Travel_Rarely,3,3,2,4,3,19,2,2,10,0,9,7,3,4
0,2025,36,Female,Divorced,Research & Development,Manufacturing Director,5131,No,Life Sciences,Travel_Frequently,4,2,3,2,3,13,3,3,18,7,4,2,0,2
0,2026,56,Male,Divorced,Research & Development,Healthcare Representative,6306,No,Life Sciences,Non-Travel,1,2,3,3,4,21,1,2,13,1,13,12,1,9
1,2027,29,Male,Married,Research & Development,Research Scientist,4787,Yes,Medical,Travel_Rarely,1,1,3,4,3,14,3,3,4,9,2,2,2,2
0,2031,42,Male,Married,Research & Development,Manager,18880,No,Life Sciences,Travel_Rarely,2,5,3,3,3,11,0,2,24,5,22,6,4,14
1,2032,56,Male,Married,Research & Development,Laboratory Technician,2339,No,Technical Degree,Travel_Rarely,7,1,3,3,3,11,1,4,14,8,10,9,9,8
0,2034,41,Female,Married,Research & Development,Manufacturing Director,13570,No,Life Sciences,Travel_Rarely,28,4,2,2,4,23,1,3,21,0,20,7,0,10
0,2035,34,Female,Married,Sales,Sales Executive,6712,No,Marketing,Travel_Rarely,28,2,2,3,4,21,2,2,8,1,8,7,1,7
0,2036,36,Male,Divorced,Sales,Sales Executive,5406,No,Marketing,Non-Travel,15,2,1,4,4,24,1,4,15,1,15,12,11,11
0,2037,41,Male,Divorced,Sales,Sales Executive,8938,No,Life Sciences,Travel_Rarely,3,2,2,2,3,11,1,5,14,2,5,4,0,4
0,2038,32,Male,Single,Research & Development,Research Scientist,2439,No,Technical Degree,Travel_Rarely,2,1,3,1,3,14,0,4,4,1,4,2,1,2
0,2040,35,Female,Single,Human Resources,Human Resources,8837,Yes,Life Sciences,Travel_Rarely,26,3,3,4,3,16,0,2,9,1,9,0,1,7
0,2041,38,Female,Married,Sales,Sales Executive,5343,No,Life Sciences,Travel_Rarely,10,2,3,4,3,11,1,1,10,1,10,7,1,9
1,2044,50,Male,Divorced,Sales,Sales Executive,6728,No,Life Sciences,Travel_Frequently,1,2,3,3,3,12,2,3,12,7,6,3,0,1
0,2045,36,Female,Married,Sales,Sales Executive,6652,No,Marketing,Travel_Rarely,11,2,2,4,3,13,1,2,8,4,6,3,0,0
0,2046,45,Female,Single,Sales,Sales Executive,4850,No,Life Sciences,Travel_Rarely,20,2,3,3,3,15,0,3,8,8,5,3,0,1
0,2048,40,Male,Single,Research & Development,Research Scientist,2809,No,Life Sciences,Travel_Rarely,2,1,2,3,3,14,0,2,8,2,2,2,2,2
0,2049,35,Male,Married,Research & Development,Healthcare Representative,5689,Yes,Life Sciences,Travel_Frequently,18,2,3,3,3,14,2,2,10,1,10,2,0,2
0,2051,40,Female,Married,Research & Development,Research Scientist,2001,No,Medical,Travel_Rarely,2,1,3,3,3,14,3,2,20,2,5,3,0,2
0,2052,35,Female,Married,Research & Development,Research Scientist,2977,No,Life Sciences,Travel_Rarely,1,1,1,4,3,12,1,5,4,1,4,3,1,1
0,2053,29,Male,Married,Research & Development,Laboratory Technician,4025,Yes,Other,Travel_Rarely,13,2,2,2,3,13,1,2,10,4,4,3,0,3
0,2054,29,Female,Single,Research & Development,Research Scientist,3785,No,Medical,Travel_Rarely,28,1,2,1,3,14,0,3,5,1,5,4,0,4
